CharityID	RegistrationNumber	CategoryCode	IRSCode	EIN	Purpose	Name	InCareOF	Address1	Address2	City	State	Zip	Phone	PeriodBeginning	PeriodEnding	TotalRevenue	ProgramServiceExpense	ManagementExpense	FundRaisingExpense	TotalAssets
60074	54493	602	501(c)(3)	821891755	To raise funds to support the LGBTQ community's health, education, safety, and equality via charity dance events.	Gaylabration, Inc.	c/o Corey Kaster	4784 N. Lombard St, Ste. B 5021		Portland	OR	97203	5037998838	01/01/2025	12/31/2025	39079.9200	0.0000	0.0000	0.0000	14820.3600
60078	54497	35	501(c)(3)	800852468	Support the education of the children at Powell Butte Elementary School.	Powell Butte Parent Teacher Club		3615 SE 174th		Portland	OR	97236	5037623204	08/01/2022	07/31/2023	0.0000	0.0000	0.0000	0.0000	4897.2200
60079	54498	321	501(c)(3)	454025843	To support the Lake Oswego High School Girls Lacrosse team.	Lake Oswego Girls Lacrosse		601 Atwater Rd		Lake Oswego	OR	97034	5039613681	08/01/2024	07/31/2025	19611.0000	0.0000	0.0000	0.0000	46585.3600
60080	54499	573	501(c)(3)	822133539	To encourage and support current treatment court and graduates to develop and sustain healthy lifestyles and continued sobriety.	Lane Treatment Court Alumni Association		PO Box 1475		Eugene	OR	97440	5413515948	01/01/2022	12/31/2022	0.0000	0.0000	0.0000	0.0000	0.0000
60081	54500	91	501(c)(3)	823054719	To raise awareness of Oregon's rich animation and cartooning history.	Oregon Cartoon Institute, Inc.	Katherine Bruna	32864 Fern Road		Philomath	OR	9770	5155201875	01/01/2024	12/31/2024	0.0000	0.0000	0.0000	0.0000	33218.0200
60082	54501	37	501(c)(3)	811723873	To develop and elevate public speaking, critical thinking, and leadership skills in middle school through speech and debate clubs and competitive events.	Oregon Middle School Speech and Debate League	c/o Laura Lan Lin	4074 NW 134th Terrace		Portland	OR	97229	2146215285	01/01/2025	12/31/2025	0.0000	0.0000	0.0000	0.0000	2178.1500
60092	54511	321	501(c)(3)	821855476	To teach, develop, organize, manage and offer youth players the opportunity to learn the skills of basketball.	Century Youth Basketball	c/o Scott Kellar	2000 SE Century Blvd		Hillsboro	OR	97123	5036931212	07/01/2024	06/30/2025	20265.0000	0.0000	0.0000	0.0000	571.0000
60096	54514	915	501(c)(3)	830624730	"To raise public awareness, support and funds to preserve the ""River of Peace"" Salem Peace Mosaic."	Save the Salem Peace Mosaic	Lynn Takata	1056 18th St. NE		Salem	OR	97301	5039701319	01/01/2024	12/31/2024	1574.0000	0.0000	0.0000	0.0000	46778.0000
60098	54516	603	501(c)(3)	822135064	To serve state-recognized educational institutions by coordinating and implementing the Ed-Fi data standard, and to design, implement and manage statewide data systems for the purpose of reducing the difficulty and expense associated with the creation of information from school district administrative systems.	Education Nexus	Debra Giles	2425 NE 50th Ave	Suite 13062	Portland	OR	97213	5037011794	07/01/2024	06/30/2025	24000.0000	0.0000	0.0000	0.0000	39637.0000
60103	54521	317	501(c)(3)	821944001	To give young athletes the opportunity to learn the sport of wrestling.	Mountainside Wrestling Club	c/o James Lybarger	13035 SW 153rd Ter		Tigard	OR	97223	5636769632	04/01/2025	03/31/2026	8720.0000	8247.0000	0.0000	0.0000	14220.0000
60104	54522	149	501(c)(3)	822201703	Building a community to preserve and expand Orton-Gillingham training and to support students with dyslexia, their teachers, tutos, parents and the public.	Northwest Dyslexia Resources		10700 SW Beaverton-Hillsdale Hwy, Ste 321		Beaverton	OR	97005		01/01/2025	12/31/2025	58618.0000	0.0000	0.0000	0.0000	62304.0000
60105	54523	149	501(c)(3)	820854841	To educate professionals and the public about cardiovascular diseases, risk, research, interventions and treatment. To help promote healthy lifestyles and behavior changes to reduce cardiovascular burden.	Oregon Society of Cardiovascular and Pulmonary Rehabilitation	Kara Johnston	54473 SW Patton Valley Rd		Gaston	OR	97119	2533484898	07/01/2024	06/30/2025	6032.8800	0.0000	0.0000	0.0000	6979.4300
60113	54531	602	501(c)(3)	046113130	To support, to cooperate with and to assist the National Archives Administration of the United States in the operation of the John Fitzgerald Kennedy Library located in Boston, Massachusetts, particularly in educational programs and activities including, but not limited to, museum workshops and other cultural and historical projects designed to serve the national and international as well as the local constituency; and to solicit and raise funds for such purposes.	John Fitzgerald Kennedy Library Foundation, Incorporated	Taylor Goerl, Labyrinth, Inc.	812 N Prince St		Lancaster	PA	17603	6175141668	01/01/2024	12/31/2024	0.0000	4788477.0000	1045874.0000	1787393.0000	0.0000
60114	54532	297	501(c)(3)	526046689	To preserve and manage the Appalachian Trail ensuring that its priceless cultural heritage can be shared and enjoyed today, tomorrow and for centuries to come.	Appalachian Trail Conservancy		799 Washington St		Harpers Ferry	WV	25425	6049305275	01/01/2024	12/31/2024	0.0000	10017286.0000	1985109.0000	2136474.0000	0.0000
60115	54533	125	501(c)(3)	474175513	To establish an independent, nonpartisan, nonprofit news organization that reports on guns and gun violence in America.	Trace Media, Inc.		225 4th Avenue, Mailbox # 300		Brooklyn	NY	11215	6179432980	01/01/2024	12/31/2024	0.0000	4241391.0000	416675.0000	516616.0000	0.0000
60116	54534	913	501(c)(3)	742913624	To provide affordable, accessible veterinary care to all pet owners by offering low-cost veterinary clinics in underserved communities and training other animal welfare organizations.	Emancipet, Inc.		7010 Easy Wind Drive, Suite 260		Austin	TX	78752	5122343352	01/01/2024	12/31/2024	0.0000	24732992.0000	2880324.0000	1565271.0000	0.0000
60118	54536	317	501(c)(3)	822416126	To enhance the pacer student experience by supporting excellent facilities and sports programs, celebrating achievement, and fostering pacer pride throughout the community.	Pacer Athletic Club	c/o Nancy Wakefield	1921 Park Forest Ct		Lake Oswego	OR	97034	5037095393	07/01/2024	06/30/2025	109809.0000	84317.0000	0.0000	0.0000	79405.0000
60121	54539	166	501(c)(3)	825248744	To provide a comprehensive mindfulness based mental health institute to develop, implement and research mind/body interventions,	Oregon Mind Body Institute		1339 Oak St		Eugene	OR	97401	5416486363	01/01/2025	12/31/2025	182060.0000	230886.0000	0.0000	0.0000	143558.0000
60123	54541	321	501(c)(3)	271510080	Little league softball.	Willow Creek Little League		3300 NW 185th Ave., #350		Portland	OR	97229	5035396819	10/01/2024	09/30/2025	72625.0000	58881.0000	0.0000	0.0000	74951.0000
60127	54545	119	501(c)(3)	823630004	To advance the appreciation of music and education through public music performances, lectures, workshops and discussions on a variety of subjects related to music, the arts, history, culture and education.	Casa Della Zisa Collegium Musica	c/o Peter Zisa	6285 Atkinson St		West Linn	OR	97068	5033074907	01/01/2025	12/31/2025	12000.0000	0.0000	0.0000	2000.0000	9000.0000
60130	54548	379	501(c)(3)	384051860	To foster a world that can feed itself, appreciate the rich heritage of its rice cultures and value its rice growing land as a precious resource to be shared with future generations.	Asia Rice Foundation USA		6701 SW Canyon Crest Dr		Portland	OR	97225	6507987939	01/01/2025	12/31/2025	0.0000	59749.0000	3404.0000	0.0000	0.0000
60132	54550	35	501(c)(3)	822972209	To promote cooperation between parents, teachers and the community for the welfare and education of children in Columbia City Elementary in St. Helens school district.	Columbia City Elementary PTO	c/o Stefanie Molden	2000 2nd St		Columbia City	OR	97018	5037932028	07/01/2024	06/30/2025	16108.2900	0.0000	0.0000	0.0000	17612.8300
60133	54551	281	501(c)(3)	823436429	To enhance and promote events relating to the Roseburg, Oregon Automobile Celebration during the month of July each year.	Graffiti Weekend Committee		PO Box 882		Roseburg	OR	97470	5414304009	01/01/2025	12/31/2025	39551.0000	0.0000	0.0000	0.0000	33111.4000
60134	54552	317	501(c)(3)	061719581	To organize, develop and promote the sport of lacrosse at US Grant Highschool.	Grant Men's Lacrosse Club		PO Box 13205		Portland	OR	97213		01/01/2024	12/31/2024	97080.0000	0.0000	0.0000	0.0000	21238.0000
60135	54553	317	501(c)(0)	823574431	Conduct youth basketball.	Hilhi Youth Basketball		3285 SE Rood Bridge Rd		Hillsboro	OR	97123		07/01/2021	06/30/2022	500.0000	0.0000	0.0000	500.0000	0.0000
60136	54554	560	501(c)(3)	815297091	To organize, sponsor and develop services for homeless families in the school districts of Tigard-Tualatin, Sherwood and Lake Oswego located in Washington and Clackamas Counties.	Family Promise of Tualatin Valley	Julie Leahy	11460 SW Pacific Hwy		Portland	OR	97223	5034272768	01/01/2024	12/31/2024	9769289.0000	4929378.0000	414815.0000	95169.0000	18703567.0000
60137	54555	602	501(c)(3)	815353245	To raise funds for the lower Umpqua Library.	Friends of the Reedsport Library		395 Winchester Ave		Reedsport	OR	97467	5414042562	01/01/2025	12/31/2025	8078.0900	0.0000	0.0000	0.0000	8078.0900
60139	54557	317	501(c)(0)	831791886	To empower players to be successful by teaching young athletes fundamental football skills while building character, confidence, integrity, work ethic and sportsmanship.	Island Boy Camp	c/o Alexander Fuimaono	1590 Kathy Ct S		Salem	OR	97306	5626767375	01/01/2023	12/31/2023	1710.0000	186784.0000	0.0000	0.0000	3879.0000
60140	54558	35	501(c)(3)	821518125	To support the education and experiences of all students enrolled at River Mill Elementary School.	River Mill Parent Club	c/o Kara Henry	850 N Broadway		Estacada	OR	97023	5035448659	07/01/2024	06/30/2025	6187.8700	0.0000	0.0000	0.0000	10250.1200
60141	54559	34	501(c)(3)	352468473	To support the local FFA Chapter and provide scholarships.	Sheridan FFA Alumni Association	Sheridan High School	433 S Bridge St		Sheridan	OR	97378	9712378722	09/01/2023	08/31/2024	1467.0000	0.0000	0.0000	0.0000	7080.0000
60142	54560	319	501(c)(3)	832353175	To provide a safe and drug and alcohol free place for its members and guests.	Silverton Coffee Club		PO Box 1053		Silverton	OR	97381	5038993217	01/01/2025	12/31/2025	21186.0000	0.0000	0.0000	0.0000	178219.0000
60144	54562	407	501(c)(3)	831882167	To fight and manage fires on unprotected lands.	Bakeoven-Shaniko Rangeland Fire Protection Association		90530 Bakeoven Rd		Maupin	OR	97037	5419804055	01/01/2025	12/31/2025	117248.0000	0.0000	0.0000	0.0000	389443.0000
60146	54564	430	501(c)(4)	831085161	To advocate for legislation, regulations, and other policies that promote civil and human rights, particularly in the areas of criminal justice reform, education, immigrant justice, economic justice, LGBT rights, voting rights, and hate and extremism.	SPLC Action Fund		400 Washington Ave		Montgomery	AL	36104	3349568200	11/01/2024	10/31/2025	0.0000	2155859.0000	391679.0000	413559.0000	0.0000
60147	54565	602	501(c)(3)	461874309	To provide grants to Magdalene College in the University of Cambridge United Kingdom.	Magdalene College Foundation, The	c/o URS Compliance Services, LLC.	3675 Crestwood Parkway Suite 350		Duluth	GA	30096	2023092715	01/01/2024	12/31/2024	0.0000	1900416.0000	16295.0000	0.0000	0.0000
60149	54567	89	501(c)(3)	831864611	To provide a community education services by performing musical concerts open to the public and by allowing community musicians to practice and improve their skills.	Grande Ronde Music Association		PO Box 3036		La Grande	OR	97850	5419632718	07/01/2024	06/30/2025	20625.0000	0.0000	0.0000	0.0000	36385.0000
60150	54568	89	501(c)(3)	516019671	To promote the art of English Handbell Ringing.	American Guild of English Handbell Ringers, Inc.		201 E 5th St, Suite 1900-1025		Cincinnati	OH	45202	9374380085	10/01/2023	09/30/2024	0.0000	357283.0000	443675.0000	0.0000	0.0000
60151	54569	8	501(c)(3)	822097508	To re-translate the New Testaments where a previous transition exists but needs revision or re-translation. To translate the Old Testaments where the minority group does not yet have an Old Testament but desires one.	Tyndale Bible Translators		406 S Shelley Lake Ln		Spokane Valley	WA	99037	9712314196	01/01/2024	12/31/2024	0.0000	370260.0000	104162.0000	167259.0000	0.0000
60152	54570	910	501(c)(3)	824372420	Teaching, counseling and humanitarian work.	New Beginning International Ministries		10822 SE Richmond Court		Happy Valley	OR	97086	5033349016	01/01/2024	12/31/2024	0.0000	0.0000	0.0000	0.0000	0.0000
60154	54572	317	501(c)(3)	831696643	To create a youth basketball program to teach youth the fundamentals of the game and allow kids to come together and be part of a team and network.	Upper Rogue Youth Basketball		689 Nottingham Ter.		Eagle Point	OR	97524	3609707879	01/01/2025	12/31/2025	46551.2600	0.0000	0.0000	0.0000	27953.3000
60155	54573	149	501(c)(3)	475274064	To reconnect each person to his or her own original, essential wisdom by creating a learning environment that engenders moments of spirual wonder that lead to a sense of love for self, others and the world.	Cways Home		16555 NW Sheltered Nook Rd		Portland	OR	97231	5034319919	01/01/2024	12/31/2024	449235.0000	427653.0000	147197.0000	74240.0000	-396747.0000
60156	54574	317	501(c)(3)	831239734	To serve the youth in the general area of the Beaverton School District. To provide the opportunity for youth athletes to snowboard competitively for their prospective schools.	Westside Riders Association	Haily Todd	815 NW Natio Pkwy Unit 417		PORTLAND	OR	97209	5039978521	07/01/2024	06/30/2025	36763.0000	0.0000	0.0000	0.0000	5132.0000
60158	54576	602	501(c)(3)	136141078	To promote the ideals and values of the Alpha Epsilon Fraternity through leadership development. To partner with educational and Jewish communal organizations. To provide scholarships, financial support and programming for the betterment of the community.	Alpha Epsilon Pi Foundation, Inc., The		8910 Purdue Road, Suite 730		Indianapolis	IN	46268	3178761057	06/01/2023	05/31/2024	0.0000	2025733.0000	477612.0000	322041.0000	0.0000
60160	54578	913	501(c)(3)	473415146	To save potential pets facing euthanasia utilizing an advanced rescue flight system that enrolls a network of trained pilots, shelters, ground teams and veterinarians.	Pilots to the Rescue, Inc.		120 Kent Street, #2		Brooklyn	NY	11222	2124046936	01/01/2024	12/31/2024	0.0000	1972515.0000	164086.0000	1146696.0000	0.0000
60161	54579	30	501(c)(3)	250965212	To prepare young adults for successful meaningful lives by promoting intellectual, moral and social development and encouraging personal and civic responsibility.	Allegheny College		812 N Prince St		Lancaster	PA	17603	8143324789	07/01/2023	06/30/2024	0.0000	113519857.0000	11521045.0000	3550099.0000	0.0000
