DATE CHECKED,ORG NAME,EIN,STATUS,EXPIRATION DATE,SOURCE,NOTES
7/21/2026,O Sar Inc,99-4137396,Upcoming Filing,7/31/2026,,
7/21/2026,O Warrior,87-1907692,Upcoming Filing,7/31/2026,,
7/21/2026,O2 Utah Foundation,85-4307598,Current,9/30/2027,,
7/21/2026,Oak Creek Irrigation Company,87-0405488,Upcoming Filing,12/31/2026,,
7/21/2026,Oak Hill Family Ranch,83-3575854,Not Registered,,,
7/21/2026,Oakgrove School Inc — Waterfall Canyon Academy,26-3283902,Not Registered,,,
7/21/2026,Oakridge Country Club,87-0231032,Upcoming Filing,10/31/2026,,
7/21/2026,Oasis Gardens,47-4592288,Closed,5/31/2014,,
7/21/2026,Oasis Housing Inc,81-3798334,Delinquent,6/30/2026,,
7/21/2026,Oasis Scholastic Club,92-1780538,Not Registered,,,
7/21/2026,Oaxaca En Utah,30-1301448,Current,2/28/2027,,
7/21/2026,Oberg Foundation,20-0509737,Not Registered,,,
7/21/2026,Obert C Tanner Lecture Trust Fbo University Of Utah,94-9623002,Not Registered,,,
7/21/2026,Obontu,88-0835180,Closed,3/31/2025,,
7/21/2026,Obra Maravillosa Foundation,26-3474046,Closed,10/31/2022,,
7/21/2026,Obtaining Hope Inc,85-0884541,Closed,4/30/2023,,
7/21/2026,Occidental Right To Work Education Fund Inc,82-2764848,Upcoming Filing,9/30/2026,,
7/21/2026,Ocd Foundation Of Utah,35-2520193,Upcoming Filing,7/31/2026,,
7/21/2026,Ocearch,80-0708997,Current,3/31/2027,,
7/21/2026,Ocho Society,83-1154423,Current,7/31/2027,,
7/21/2026,Odia Association Of Utah — Dhauli & Utah Odia Community,87-3589690,Not Registered,,,
7/21/2026,Odyssey Charter School,42-1655583,Upcoming Filing,9/30/2026,,
7/21/2026,Odyssey Dance Theatre,87-0506777,Upcoming Filing,8/31/2026,,
7/21/2026,Odyssey House Inc Utah,87-0292487,Current,5/31/2027,,
7/21/2026,Odyssey Productions,22-3872615,Closed,7/31/2021,,
7/21/2026,Of Love Llc,27-3076522,Not Registered,,,
7/21/2026,Of Salt And Sand,88-4281611,Upcoming Filing,8/31/2026,,
7/21/2026,Off Broadway Theatre Inc,80-0433176,Current,4/30/2027,,
7/21/2026,Off Road Vets Incorporated,82-5153937,Closed,3/31/2022,,
7/21/2026,Off The Cuff Comedy Improvisation,32-0342220,Closed,5/31/2014,,
7/21/2026,Off The Ice Foundation,27-4068180,Closed,11/30/2018,,
7/21/2026,Offa Inc,83-3280158,Current,1/31/2027,,
7/21/2026,Offbeats Traditional Jazz Band,88-2976107,Current,7/31/2027,,
7/21/2026,Offered Foundation,93-4149355,Upcoming Filing,10/31/2026,,
7/21/2026,Ogbc Inc,47-1495877,Closed,8/31/2021,,
7/21/2026,Ogden Area Beef Feeders Foundation,87-0386813,Current,3/31/2027,,
7/21/2026,Ogden Avalanche Information — Ogden Avalanche,83-3427641,Not Registered,,,
7/21/2026,Ogden Breakfast Exchange Foundation,26-2655407,Current,2/28/2027,,
7/21/2026,Ogden Camera Club,47-3208445,Upcoming Filing,7/31/2026,,
7/21/2026,Ogden City Firemens Association Inc,46-4814882,Not Registered,,,
7/21/2026,Ogden Community Action Housing Corporation,94-3272018,Current,7/31/2027,,
7/21/2026,Ogden Community Foundation A Nonprofit Corporation — Rick Safsten,41-2083311,Not Registered,,,
7/21/2026,Ogden Concert Band,47-5191911,Upcoming Filing,9/30/2026,,
7/21/2026,Ogden Curling Club,87-0625058,Upcoming Filing,12/31/2026,,
7/21/2026,Ogden Cycle Association,87-0625050,Current,3/31/2027,,
7/21/2026,Ogden Cycling Education Foundation,27-4667490,Closed,1/31/2020,,
7/21/2026,Ogden Dinosaur Park & Museum Foundation,87-0523122,Current,3/31/2027,,
7/21/2026,Ogden First Inc,45-4478214,Current,7/31/2027,,
7/21/2026,Ogden Friends Of Acoustic Music Ofoam,27-2564950,Current,3/31/2027,,
7/21/2026,Ogden Golf & Country Club,87-0160190,Upcoming Filing,11/30/2026,,
7/21/2026,Ogden High School Mountain Bike Team,85-3725239,Upcoming Filing,11/30/2026,,
7/21/2026,Ogden Hispanic Leadershipfoundation,20-4073499,Closed,11/30/2013,,
7/21/2026,Ogden Industrial Development Corporation,23-7169725,Upcoming Filing,11/30/2026,,
7/21/2026,Ogden Ioof Housing Inc,87-0348472,Closed,6/30/2017,,
7/21/2026,Ogden Lodge No 5 Independent Order Of Odd Fellows,23-7597176,Closed,4/30/2025,,
7/21/2026,Ogden Nordic Inc,45-3091122,Upcoming Filing,7/31/2026,,
7/21/2026,Ogden Piano Festival,88-1713693,Delinquent,4/30/2026,,
7/21/2026,Ogden Pickleball Association,45-4268298,Closed,10/31/2021,,
7/21/2026,Ogden Pineview Yacht Club,87-0254592,Delinquent,5/31/2025,,
7/21/2026,Ogden Pioneer Days Foundation,42-1573321,Current,2/28/2027,,
7/21/2026,Ogden Police Benefits Association Charities,87-4297387,Current,1/31/2027,,
7/21/2026,Ogden Post 1481 Veterans Of Foreign Wars — 1481 Vfw Utah,23-7173619,Not Registered,,,
7/21/2026,Ogden Preparatory Academy Inc,35-2210009,Current,7/31/2027,,
7/21/2026,Ogden Pride,37-1783219,Upcoming Filing,10/31/2026,,
7/21/2026,Ogden Pub Runners,47-5620872,Closed,11/30/2020,,
7/21/2026,Ogden River Water Users Association,87-6123391,Upcoming Filing,11/30/2026,,
7/21/2026,Ogden School Foundation,94-2685413,Current,5/31/2027,,
7/21/2026,Ogden Seed Exchange,84-5101269,Upcoming Filing,12/31/2026,,
7/21/2026,Ogden Service Center Charities Foundation,23-7163390,Not Registered,,,
7/21/2026,Ogden Service Center Employees Association,23-7153539,Not Registered,,,
7/21/2026,Ogden Shakespeare Festival,93-3226301,Upcoming Filing,10/31/2026,,
7/21/2026,Ogden Soccer,83-2040060,Upcoming Filing,10/31/2026,,
7/21/2026,Ogden Surgical Society,87-6120512,Current,6/30/2027,,
7/21/2026,Ogden Track Club,74-3221292,Current,6/30/2027,,
7/21/2026,Ogden Valley Arts,90-0644429,Closed,5/31/2015,,
7/21/2026,Ogden Valley Balloon Fest Inc,20-1217120,Closed,5/31/2020,,
7/21/2026,Ogden Valley Business Association,87-0673660,Closed,3/31/2025,,
7/21/2026,Ogden Valley Emergency Response Team,81-2276951,Closed,7/31/2021,,
7/21/2026,Ogden Valley Football,35-2340976,Closed,4/30/2020,,
7/21/2026,Ogden Valley Land Trust Inc — Hasenyager James R Ttee,87-6239206,Not Registered,,,
7/21/2026,Ogden Valley Smart Growth,99-3116108,Delinquent,5/31/2026,,
7/21/2026,Ogden Valley Tennis Association,47-1184223,Delinquent,6/30/2024,,
7/21/2026,Ogden Weber Applied Technology College Foundation,74-2371963,Not Registered,,,
7/21/2026,Ogden Weber Chamber Foundation,74-2443237,Current,2/28/2027,,
7/21/2026,Ogden Weber Community Action Partnership Inc,87-6124938,Current,3/31/2027,,
7/21/2026,Ogden Weber Convention Visitors Bureau,61-1436436,Upcoming Filing,12/31/2026,,
7/21/2026,Ogoni Association Of Utah,90-0587107,Closed,11/30/2020,,
7/21/2026,Ohana Beginnings,83-3567160,Current,2/28/2027,,
7/21/2026,Ohana Center For Adults With Special Needs And Autism,92-2473615,Current,2/28/2027,,
7/21/2026,Ohana Communities,99-1095122,Current,1/31/2027,,
7/21/2026,Ohio State University Alumni Association Inc — Alumni Club Of Utah,31-1484800,Not Registered,,,
7/21/2026,Ok Foundation — Operation Kids,87-0643214,Not Registered,,,
7/21/2026,Okland Foundation,87-0643568,Current,11/30/2027,,
7/21/2026,Olafson Foundation,81-0856086,Not Registered,,,
7/21/2026,Olam Institute,47-3483842,Current,1/31/2027,,
7/21/2026,Old Barn Community Theatre Inc,87-0616306,Upcoming Filing,8/31/2026,,
7/21/2026,Old Grantsville Church Foundation,87-3829790,Upcoming Filing,12/31/2026,,
7/21/2026,Old House At Center And Main,92-3068308,Current,2/28/2027,,
7/21/2026,Olde World Historical Council Inc,87-0391117,Current,6/30/2027,,
7/21/2026,Olive Branch Cemetery Restoration — Olive Branch,80-0355330,Not Registered,,,
7/21/2026,Olive Branch Foundation The,81-1028908,Closed,4/30/2023,,
7/21/2026,Olive Leaf Wellness Foundation,81-1740740,Closed,3/31/2023,,
7/21/2026,Olive Osmond Hearing Fund,27-3190112,Closed,1/31/2019,,
7/21/2026,Olivegirl,82-4373936,Closed,9/30/2025,,
7/21/2026,Oliver Fund,81-2559316,Current,5/31/2027,,
7/21/2026,OLIVET NAZARENE UNIVERSITY,36-2191252,Not Registered,,,
7/21/2026,Ology Research Group A Nj Nonprofit Corporation,81-0971461,Not Registered,,,
7/21/2026,Olson Foundation,33-0734591,Not Registered,,,
7/21/2026,Olson Huntsman Vision Foundation,82-2165472,Upcoming Filing,7/31/2026,,
7/21/2026,Olson Inst Of Agriculture & Education,20-4014362,Not Registered,,,
7/21/2026,Oly Baseball Booster,99-4467908,Upcoming Filing,9/30/2026,,
7/21/2026,Olympus Aquatics,90-0968815,Delinquent,4/30/2026,,
7/21/2026,Olympus Development Foundation Inc,87-0477898,Closed,8/31/2005,,
7/21/2026,Olympus Food Pantry,92-3583837,Current,4/30/2027,,
7/21/2026,Olympus High School Mountain Bike Team,35-2620836,Current,3/31/2027,,
7/21/2026,Olympus Lacrosse Inc,47-2296587,Upcoming Filing,11/30/2026,,
7/21/2026,Omid For Iran,27-1326859,Upcoming Filing,11/30/2026,,
7/21/2026,Ominous Academy Inc,47-4227100,Not Registered,,,
7/21/2026,Omnilyf Holdings — Dan Matthews Sole Mbr,82-5149869,Not Registered,,,
7/21/2026,Omnium Universe Foundation Inc,47-2439758,Not Registered,,,
7/21/2026,Omsk Foundation,88-2583561,Closed,5/31/2025,,
7/21/2026,On Pitch Performing Arts Inc,81-4303199,Upcoming Filing,10/31/2026,,
7/21/2026,Onaqui Catalogue Foundation,86-3785892,Current,5/31/2027,,
7/21/2026,Once Pickled,99-0461018,Closed,11/30/2025,,
7/21/2026,One Addicts Purpose,82-1474843,Closed,4/30/2020,,
7/21/2026,One Against Childhood Hunger,82-4914466,Current,2/28/2027,,
7/21/2026,One Another Mission,33-2536697,Upcoming Filing,12/31/2026,,
7/21/2026,One Big Family,93-3490926,Upcoming Filing,9/30/2026,,
7/21/2026,One Can Make A Change Inc,81-0954374,Upcoming Filing,12/31/2026,,
7/21/2026,One Family Harmony Foundation,93-1814944,Not Registered,,,
7/21/2026,One Family Inc,82-1481028,Closed,4/30/2020,,
7/21/2026,One Foundation,87-0576575,Upcoming Filing,9/30/2026,,
7/21/2026,One Foundation Inc,87-0532890,Upcoming Filing,9/30/2026,,
7/21/2026,One Good Turn Foundation,27-3137963,Upcoming Filing,7/31/2026,,
7/21/2026,One Heart Bulgaria Corporation,32-0069291,Not Registered,,,
7/21/2026,One Heart Inc,30-0204958,Closed,5/31/2025,,
7/21/2026,One Heart One Light,86-2678549,Current,3/31/2027,,
7/21/2026,One Heart One Mind,36-4878608,Upcoming Filing,8/31/2026,,
7/21/2026,One Heart One Mind Institute,93-2018104,Current,6/30/2027,,
7/21/2026,One Less Drop,47-4450039,Current,7/31/2027,,
7/21/2026,One Life At A Time,20-0299892,Closed,6/30/2016,,
7/21/2026,One More Chance Companion Animal Tender Support,20-3588471,Current,5/31/2027,,
7/21/2026,One Revolution Foundation,26-2565601,Current,1/31/2027,,
7/21/2026,One Small Miracle,83-1379597,Closed,8/31/2023,,
7/21/2026,One Smile Foundation,81-3177810,Closed,8/31/2017,,
7/21/2026,One Swing,85-3043093,Delinquent,9/30/2024,,
7/21/2026,One Utah Health Collaborative Inc,88-1525716,Current,3/31/2027,,
7/21/2026,One Voice Childrens Choir,51-0584439,Not Registered,,,
7/21/2026,One Voice Choir Inc,20-1252395,Closed,6/30/2021,,
7/21/2026,One Wish Inc,45-2614872,Current,6/30/2027,,
7/21/2026,One Wish World Corporation,47-1431654,Delinquent,2/28/2026,,
7/21/2026,Oneida B Foundation,91-2013458,Not Registered,,,
7/21/2026,Onerefugee,46-4328379,Upcoming Filing,12/31/2026,,
7/21/2026,Onidah Spring Foundation,71-0902789,Upcoming Filing,8/31/2026,,
7/21/2026,Onourown,26-3774446,Not Registered,,,
7/21/2026,Onset Gives,82-1529036,Current,5/31/2027,,
7/21/2026,Onstage Ogden,87-0288156,Upcoming Filing,9/30/2026,,
7/21/2026,Onstage Ogden Foundation,87-0434520,Delinquent,10/31/2024,,
7/21/2026,Ontrack Educational Foundation,82-3486366,Upcoming Filing,11/30/2026,,
7/21/2026,Onward2 Success,46-3565949,Closed,7/31/2019,,
7/21/2026,Open Aac Initiative,85-3109359,Upcoming Filing,10/31/2026,,
7/21/2026,Open Access Transport Networks Inc — Open Access Transport Networks,87-1893392,Not Registered,,,
7/21/2026,Open Doors For All,82-4287558,Closed,2/28/2026,,
7/21/2026,Open Doors Social Services — Family Connection Center,87-0421105,Not Registered,,,
7/21/2026,Open Hand Ministry,27-1794060,Upcoming Filing,8/31/2026,,
7/21/2026,Open Legal Services,46-3842493,Closed,10/31/2019,,
7/21/2026,Open Mind Open Road,85-4311079,Not Registered,,,
7/21/2026,Open Stories Foundation — Mormon Stories,27-2026793,Not Registered,,,
7/21/2026,Open The Front Door Foundation Inc,82-4929404,Current,3/31/2027,,
7/21/2026,Open Wheelchair Foundation,47-3800248,Current,4/30/2027,,
7/21/2026,Openchange Inc,99-2305300,Not Registered,,,
7/21/2026,Opensplittime Company,81-1441826,Not Registered,,,
7/21/2026,Opera Contempo,84-4885650,Current,2/28/2027,,
7/21/2026,Operation 365,30-0878476,Not Registered,,,
7/21/2026,Operation Adopt A Ghost,26-2990918,Closed,11/30/2021,,
7/21/2026,Operation Bald Eagle,27-0975750,Closed,9/30/2020,,
7/21/2026,Operation Bravo Zulu,47-2831671,Not Registered,,,
7/21/2026,Operation Combat Boots,87-3790819,Upcoming Filing,11/30/2026,,
7/21/2026,Operation Conquest,94-2683371,Current,4/30/2027,,
7/21/2026,Operation Family Freedom,84-4555427,Current,2/28/2027,,
7/21/2026,Operation Forgotten Heroes,36-4995982,Closed,8/31/2025,,
7/21/2026,Operation Good,82-3927111,Closed,12/31/2022,,
7/21/2026,Operation Hero,47-5167502,Upcoming Filing,12/31/2026,,
7/21/2026,Operation Literacy,46-3178220,Current,3/31/2027,,
7/21/2026,Operation Nex Gen,92-3428118,Closed,1/31/2026,,
7/21/2026,Operation Pawpulation,99-2909985,Current,4/30/2027,,
7/21/2026,Operation Pay It Forward,81-1938297,Current,3/31/2027,,
7/21/2026,Operation Ragnar6,86-3103433,Current,4/30/2027,,
7/21/2026,OPERATION RAPID RESPONSE,844465500,Not Registered,,,
7/21/2026,Operation Veteran Support — Honor365,82-1025128,Not Registered,,,
7/21/2026,Operation Walk Utah — Aaron A Hofmann,26-0451105,Not Registered,,,
7/21/2026,Operation Zero Utah,86-2528509,Closed,3/31/2026,,
7/21/2026,Operative Plasterers & Cement Masons International Association — Opcmia Local 568,87-0477006,Not Registered,,,
7/21/2026,Ophir Canyon Water Association,87-0507236,Upcoming Filing,7/31/2026,,
7/21/2026,Opicure Inc,84-3175750,Upcoming Filing,9/30/2026,,
7/21/2026,Opportune Group,33-2638365,Current,1/31/2027,,
7/21/2026,Opportunities For All,87-2916814,Closed,10/31/2025,,
7/21/2026,Opportunity For Africa,33-3045426,Current,1/31/2027,,
7/21/2026,Opportunity Fund For Developing Countries,87-0623309,Closed,12/31/2023,,
7/21/2026,Opportunity With Learning — Owl,81-3549384,Closed,8/31/2023,,
7/21/2026,Opportunitytoserve,45-4869558,Current,4/30/2027,,
7/21/2026,Options For Independence,94-2929295,Upcoming Filing,10/31/2026,,
7/21/2026,Options Inc 06 92,86-0710727,Not Registered,,,
7/21/2026,Oquirrh Hills Performing Arts Alliance,20-5165880,Current,5/31/2027,,
7/21/2026,Oquirrh Mountain Bell Choir,82-1099898,Current,4/30/2027,,
7/21/2026,Oquirrh Mountain Girls Softball Association — Omgs,42-1644088,Not Registered,,,
7/21/2026,Oquirrh Mountain Water Company,87-0631290,Current,3/31/2027,,
7/21/2026,Oquirrh Mtn Digger Baseball,46-1195823,Closed,10/31/2017,,
7/21/2026,Oquirrh Park Baseball,47-2811277,Closed,1/31/2017,,
7/21/2026,Oquirrh West Project Inc,84-3610004,Upcoming Filing,12/31/2026,,
7/21/2026,Orange Couch Foundation,83-1500314,Upcoming Filing,7/31/2026,,
7/21/2026,Orange Socks Inc — Orangesocks Org,83-3386416,Not Registered,,,
7/21/2026,Oratorio Society Of Utah,23-7099447,Current,1/31/2027,,
7/21/2026,Orchard Animal Outreach,46-4997175,Current,2/28/2027,,
7/21/2026,Orchard Bee Association — Oba,46-4482911,Not Registered,,,
7/21/2026,Orchard Charities,87-1167341,Delinquent,5/31/2026,,
7/21/2026,Orchard Childrens Museum,99-2016407,Not Registered,,,
7/21/2026,Orchard Mesa Canal Company,74-2546339,Current,1/31/2027,,
7/21/2026,Orchard Springs Elementary Pto,83-4658358,Not Registered,,,
7/21/2026,Orchard Stem School,93-4186175,Upcoming Filing,10/31/2026,,
7/21/2026,Ordain Women,47-1511353,Closed,11/30/2025,,
7/21/2026,Order History Association,87-4206886,Upcoming Filing,12/31/2026,,
7/21/2026,Order Of Eastern Star Home Fund Foundation,94-2567316,Not Registered,,,
7/21/2026,Order Of The Eastern Star Of Utah — 2 Mountain,23-7539040,Not Registered,,,
7/21/2026,Order Of The Eastern Star Of Utah — 7 Martha,23-7094219,Not Registered,,,
7/21/2026,Order Of The Eastern Star Of Utah — 12 Radiant,23-7539048,Not Registered,,,
7/21/2026,Order Of The Eastern Star Of Utah — 13 Naomi,23-7539049,Not Registered,,,
7/21/2026,Order Of The Eastern Star Of Utah — 15 Adah,23-7539051,Not Registered,,,
7/21/2026,Order Of The Eastern Star Of Utah — 17 Duveromy,23-7539053,Not Registered,,,
7/21/2026,Order Of The Eastern Star Of Utah — 20 Cedar,23-7539056,Not Registered,,,
7/21/2026,Order Of The Eastern Star Of Utah — 22 Bethsaida,23-7539058,Not Registered,,,
7/21/2026,Order Of The Eastern Star Of Utah — 23 Mount Olympus,23-7539059,Not Registered,,,
7/21/2026,Order Of The Eastern Star Of Utah — 24 Beth Arabah,23-7539060,Not Registered,,,
7/21/2026,Order Of The Eastern Star Of Utah Grand Chapter,87-0161091,Not Registered,,,
7/21/2026,Order Of The Silver Thorn,41-4553016,Current,2/28/2027,,
7/21/2026,Ordinary Boiz Foundation,84-1919266,Closed,5/31/2021,,
7/21/2026,Oregon Fuels Association,93-0742736,Not Registered,,,
7/21/2026,OREGON PUBLIC BROADCASTING,93-0814638,Not Registered,,,
7/21/2026,Orem Child Care Nutrition Program Inc,87-0478541,Upcoming Filing,8/31/2026,,
7/21/2026,Orem Chorale,27-5333581,Current,3/31/2027,,
7/21/2026,Orem Community Foundation,81-0625490,Delinquent,6/30/2026,,
7/21/2026,Orem Rotary Foundation,46-2786350,Closed,3/31/2026,,
7/21/2026,Orem Timpanogos Aquatic Club,87-0428844,Closed,9/30/2021,,
7/21/2026,Orem Youth Cycling Association,47-5325555,Upcoming Filing,10/31/2026,,
7/21/2026,Organization For A New Utah Flag,86-1434025,Current,1/31/2027,,
7/21/2026,Organization Of Lifetime Nurse Care Planners,32-0430293,Closed,11/30/2018,,
7/21/2026,Orient Lodge 15 Free & Accepted Masons Of Utah Inc,23-7532018,Closed,8/31/2021,,
7/21/2026,Orienteering Utah,35-2829484,Current,1/31/2027,,
7/21/2026,Oromia News Network Onn,81-4406548,Closed,10/31/2018,,
7/21/2026,Orphans Club,83-4351892,Current,4/30/2027,,
7/21/2026,Orrin G Hatch Foundation,47-4823732,Current,7/31/2027,,
7/21/2026,Orrock Mendenhall Sports Medicinefoundation Inc,20-5006290,Current,1/31/2027,,
7/21/2026,Ortho Cup Charitable Foundation,87-0991468,Delinquent,5/31/2026,,
7/21/2026,Orthopedic Surgery Seminars Inc,87-0517007,Upcoming Filing,11/30/2026,,
7/21/2026,Oscelot,42-1747322,Not Registered,,,
7/21/2026,Osmond Foundation,46-3286122,Closed,5/31/2013,,
7/21/2026,Other Side Academy,47-4495796,Current,3/25/2029,,
7/21/2026,Otter Creek Reservoir Company,87-0224445,Upcoming Filing,11/30/2026,,
7/21/2026,Otter Play Inc,90-0854892,Closed,1/31/2021,,
7/21/2026,Otyw Lost And Found,92-2681105,Not Registered,,,
7/21/2026,Ouelessebougou Alliance,87-0659627,Upcoming Filing,8/31/2026,,
7/21/2026,Our America Foundation Inc,47-2549279,Closed,12/31/2018,,
7/21/2026,Our America Initiative,27-1332830,Closed,8/31/2020,,
7/21/2026,Our Childrens Friend Inc,14-1939733,Not Registered,,,
7/21/2026,Our Community Heart,93-4000391,Current,2/28/2027,,
